phase,call,module_name,us
prefill,0,model.layers.25.post_attention_layernorm,558.802
prefill,0,model.layers.25.mlp.gate_proj,35400.5
prefill,0,model.layers.25.mlp.act,836.25
prefill,0,model.layers.25.mlp.up_proj,35356.9
prefill,0,model.layers.25.mlp.down_proj,35879.4
prefill,0,model.layers.25.mlp,107579
prefill,0,model.layers.25,159382
prefill,0,model.layers.26.input_layernorm,582.656
prefill,0,model.layers.26.self_attn.q_proj,12432.5
prefill,0,model.layers.26.self_attn.k_proj,6358.91
prefill,0,model.layers.26.self_attn.v_proj,6307.03
prefill,0,model.layers.26.self_attn.q_norm,624.896
prefill,0,model.layers.26.self_attn.k_norm,649.167
prefill,0,model.layers.26.self_attn.q_rope,636.406
prefill,0,model.layers.26.self_attn.k_rope,622.24
prefill,0,model.layers.26.self_attn.qk_matmul,2100.16
prefill,0,model.layers.26.self_attn.mask,529.531
prefill,0,model.layers.26.self_attn.softmax,791.98
prefill,0,model.layers.26.self_attn.av_matmul,2244.01
prefill,0,model.layers.26.self_attn.o_proj,12551.7
prefill,0,model.layers.26.self_attn,49493.7
prefill,0,model.layers.26.post_attention_layernorm,718.75
prefill,0,model.layers.26.mlp.gate_proj,35599.1
prefill,0,model.layers.26.mlp.act,680.573
prefill,0,model.layers.26.mlp.up_proj,35692.9
prefill,0,model.layers.26.mlp.down_proj,36040.2
prefill,0,model.layers.26.mlp,108120
prefill,0,model.layers.26,159764
prefill,0,model.layers.27.input_layernorm,697.188
prefill,0,model.layers.27.self_attn.q_proj,12330.2
prefill,0,model.layers.27.self_attn.k_proj,6547.76
prefill,0,model.layers.27.self_attn.v_proj,6595.47
prefill,0,model.layers.27.self_attn.q_norm,603.437
prefill,0,model.layers.27.self_attn.k_norm,669.844
prefill,0,model.layers.27.self_attn.q_rope,637.187
prefill,0,model.layers.27.self_attn.k_rope,648.49
prefill,0,model.layers.27.self_attn.qk_matmul,2073.91
prefill,0,model.layers.27.self_attn.mask,556.719
prefill,0,model.layers.27.self_attn.softmax,737.656
prefill,0,model.layers.27.self_attn.av_matmul,2172.14
prefill,0,model.layers.27.self_attn.o_proj,12296.7
prefill,0,model.layers.27.self_attn,49791.4
prefill,0,model.layers.27.post_attention_layernorm,551.302
prefill,0,model.layers.27.mlp.gate_proj,35501.5
prefill,0,model.layers.27.mlp.act,924.218
prefill,0,model.layers.27.mlp.up_proj,35350.9
prefill,0,model.layers.27.mlp.down_proj,36095.9
prefill,0,model.layers.27.mlp,108070
prefill,0,model.layers.27,160026
prefill,0,model.norm,623.698
prefill,0,model,4.53904e+06
prefill,0,lm_head_out,204872
decode,0,model.embed_tokens,12.396
decode,0,model.layers.0.input_layernorm,5176.25
decode,0,model.layers.0.self_attn.q_proj,527.969
decode,0,model.layers.0.self_attn.k_proj,345.469
decode,0,model.layers.0.self_attn.v_proj,366.562
decode,0,model.layers.0.self_attn.q_norm,199.687
decode,0,model.layers.0.self_attn.k_norm,182.135
decode,0,model.layers.0.self_attn.q_rope,259.844
decode,0,model.layers.0.self_attn.k_rope,174.896
decode,0,model.layers.0.self_attn.qk_matmul,607.031
decode,0,model.layers.0.self_attn.mask,454.531
decode,0,model.layers.0.self_attn.softmax,219.688
decode,0,model.layers.0.self_attn.av_matmul,479.635
decode,0,model.layers.0.self_attn.o_proj,462.291
decode,0,model.layers.0.self_attn,4711.09
decode,0,model.layers.0.post_attention_layernorm,127.292
decode,0,model.layers.0.mlp.gate_proj,1030.62
decode,0,model.layers.0.mlp.act,106.406
decode,0,model.layers.0.mlp.up_proj,982.76
decode,0,model.layers.0.mlp.down_proj,1166.88
decode,0,model.layers.0.mlp,3341.3
decode,0,model.layers.0,13888.8
decode,0,model.layers.1.input_layernorm,166.822
decode,0,model.layers.1.self_attn.q_proj,497.448
decode,0,model.layers.1.self_attn.k_proj,413.125
decode,0,model.layers.1.self_attn.v_proj,327.344
decode,0,model.layers.1.self_attn.q_norm,172.865
decode,0,model.layers.1.self_attn.k_norm,198.593
decode,0,model.layers.1.self_attn.q_rope,215.209
decode,0,model.layers.1.self_attn.k_rope,93.959
decode,0,model.layers.1.self_attn.qk_matmul,467.916
decode,0,model.layers.1.self_attn.mask,200.312
decode,0,model.layers.1.self_attn.softmax,171.562
decode,0,model.layers.1.self_attn.av_matmul,468.75
decode,0,model.layers.1.self_attn.o_proj,472.865
decode,0,model.layers.1.self_attn,4525.31
decode,0,model.layers.1.post_attention_layernorm,180.572
decode,0,model.layers.1.mlp.gate_proj,1008.49
decode,0,model.layers.1.mlp.act,154.948
decode,0,model.layers.1.mlp.up_proj,1015.1
decode,0,model.layers.1.mlp.down_proj,980.313
decode,0,model.layers.1.mlp,3210.73
decode,0,model.layers.1,8371.2
decode,0,model.layers.2.input_layernorm,205.729
decode,0,model.layers.2.self_attn.q_proj,512.135
decode,0,model.layers.2.self_attn.k_proj,325.156
decode,0,model.layers.2.self_attn.v_proj,325.365
decode,0,model.layers.2.self_attn.q_norm,195.26
decode,0,model.layers.2.self_attn.k_norm,190.938
decode,0,model.layers.2.self_attn.q_rope,212.032
decode,0,model.layers.2.self_attn.k_rope,178.333
decode,0,model.layers.2.self_attn.qk_matmul,404.844
decode,0,model.layers.2.self_attn.mask,211.406
decode,0,model.layers.2.self_attn.softmax,202.76
decode,0,model.layers.2.self_attn.av_matmul,488.437
decode,0,model.layers.2.self_attn.o_proj,550.053
decode,0,model.layers.2.self_attn,4814.84
decode,0,model.layers.2.post_attention_layernorm,459.687
decode,0,model.layers.2.mlp.gate_proj,962.448
decode,0,model.layers.2.mlp.act,190.053
decode,0,model.layers.2.mlp.up_proj,982.344
decode,0,model.layers.2.mlp.down_proj,936.823
decode,0,model.layers.2.mlp,3156.41
decode,0,model.layers.2,8994.69
decode,0,model.layers.3.input_layernorm,196.406
decode,0,model.layers.3.self_attn.q_proj,509.166
decode,0,model.layers.3.self_attn.k_proj,302.656
decode,0,model.layers.3.self_attn.v_proj,363.593
decode,0,model.layers.3.self_attn.q_norm,195
decode,0,model.layers.3.self_attn.k_norm,111.146
decode,0,model.layers.3.self_attn.q_rope,245.781
decode,0,model.layers.3.self_attn.k_rope,168.385
decode,0,model.layers.3.self_attn.qk_matmul,661.093
decode,0,model.layers.3.self_attn.mask,247.864
decode,0,model.layers.3.self_attn.softmax,191.927
decode,0,model.layers.3.self_attn.av_matmul,430.417
decode,0,model.layers.3.self_attn.o_proj,499.896
decode,0,model.layers.3.self_attn,5366.56
decode,0,model.layers.3.post_attention_layernorm,172.604
decode,0,model.layers.3.mlp.gate_proj,946.042
decode,0,model.layers.3.mlp.act,252.917
decode,0,model.layers.3.mlp.up_proj,995.26
decode,0,model.layers.3.mlp.down_proj,903.281
decode,0,model.layers.3.mlp,3138.91
decode,0,model.layers.3,9147.5
decode,0,model.layers.4.input_layernorm,261.198
decode,0,model.layers.4.self_attn.q_proj,427.396
decode,0,model.layers.4.self_attn.k_proj,313.594
decode,0,model.layers.4.self_attn.v_proj,299.219
decode,0,model.layers.4.self_attn.q_norm,251.719
decode,0,model.layers.4.self_attn.k_norm,145.469
decode,0,model.layers.4.self_attn.q_rope,229.271
decode,0,model.layers.4.self_attn.k_rope,235.157
decode,0,model.layers.4.self_attn.qk_matmul,414.896
decode,0,model.layers.4.self_attn.mask,204.896
decode,0,model.layers.4.self_attn.softmax,182.656
decode,0,model.layers.4.self_attn.av_matmul,442.917
decode,0,model.layers.4.self_attn.o_proj,409.948
decode,0,model.layers.4.self_attn,4889.53
decode,0,model.layers.4.post_attention_layernorm,180.104
decode,0,model.layers.4.mlp.gate_proj,964.896
decode,0,model.layers.4.mlp.act,238.906
decode,0,model.layers.4.mlp.up_proj,945.678
decode,0,model.layers.4.mlp.down_proj,993.906
decode,0,model.layers.4.mlp,3222.71
decode,0,model.layers.4,8795.62
decode,0,model.layers.5.input_layernorm,197.136
decode,0,model.layers.5.self_attn.q_proj,435.678
decode,0,model.layers.5.self_attn.k_proj,325.208
decode,0,model.layers.5.self_attn.v_proj,313.178
decode,0,model.layers.5.self_attn.q_norm,203.75
decode,0,model.layers.5.self_attn.k_norm,170.156
decode,0,model.layers.5.self_attn.q_rope,202.5
decode,0,model.layers.5.self_attn.k_rope,168.907
decode,0,model.layers.5.self_attn.qk_matmul,402.447
decode,0,model.layers.5.self_attn.mask,176.615
decode,0,model.layers.5.self_attn.softmax,204.635
decode,0,model.layers.5.self_attn.av_matmul,438.75
decode,0,model.layers.5.self_attn.o_proj,432.552
decode,0,model.layers.5.self_attn,4873.28
decode,0,model.layers.5.post_attention_layernorm,167.396
decode,0,model.layers.5.mlp.gate_proj,1003.96
decode,0,model.layers.5.mlp.act,260.416
decode,0,model.layers.5.mlp.up_proj,943.854
decode,0,model.layers.5.mlp.down_proj,898.594
decode,0,model.layers.5.mlp,3143.91
decode,0,model.layers.5,8682.4
decode,0,model.layers.6.input_layernorm,179.063
decode,0,model.layers.6.self_attn.q_proj,450
decode,0,model.layers.6.self_attn.k_proj,291.302
decode,0,model.layers.6.self_attn.v_proj,296.407
decode,0,model.layers.6.self_attn.q_norm,213.75
decode,0,model.layers.6.self_attn.k_norm,165.885
decode,0,model.layers.6.self_attn.q_rope,181.51
decode,0,model.layers.6.self_attn.k_rope,160.521
decode,0,model.layers.6.self_attn.qk_matmul,389.375
decode,0,model.layers.6.self_attn.mask,179.948
decode,0,model.layers.6.self_attn.softmax,170.885
decode,0,model.layers.6.self_attn.av_matmul,447.5
decode,0,model.layers.6.self_attn.o_proj,437.24
decode,0,model.layers.6.self_attn,4828.07
decode,0,model.layers.6.post_attention_layernorm,163.594
decode,0,model.layers.6.mlp.gate_proj,937.656
decode,0,model.layers.6.mlp.act,163.594
decode,0,model.layers.6.mlp.up_proj,952.344
decode,0,model.layers.6.mlp.down_proj,976.406
decode,0,model.layers.6.mlp,3070.62
decode,0,model.layers.6,8507.55
decode,0,model.layers.7.input_layernorm,200.781
decode,0,model.layers.7.self_attn.q_proj,476.927
decode,0,model.layers.7.self_attn.k_proj,369.375
decode,0,model.layers.7.self_attn.v_proj,269.635
decode,0,model.layers.7.self_attn.q_norm,204.115
decode,0,model.layers.7.self_attn.k_norm,179.062
decode,0,model.layers.7.self_attn.q_rope,177.812
decode,0,model.layers.7.self_attn.k_rope,204.062
decode,0,model.layers.7.self_attn.qk_matmul,373.75
decode,0,model.layers.7.self_attn.mask,173.541
decode,0,model.layers.7.self_attn.softmax,175.625
decode,0,model.layers.7.self_attn.av_matmul,431.875
decode,0,model.layers.7.self_attn.o_proj,414.375
decode,0,model.layers.7.self_attn,4789.17
decode,0,model.layers.7.post_attention_layernorm,173.958
decode,0,model.layers.7.mlp.gate_proj,935.468
decode,0,model.layers.7.mlp.act,215.312
decode,0,model.layers.7.mlp.up_proj,925.678
decode,0,model.layers.7.mlp.down_proj,924.74
decode,0,model.layers.7.mlp,3074.11
decode,0,model.layers.7,8498.85
decode,0,model.layers.8.input_layernorm,172.969
decode,0,model.layers.8.self_attn.q_proj,432.187
decode,0,model.layers.8.self_attn.k_proj,312.188
decode,0,model.layers.8.self_attn.v_proj,317.396
decode,0,model.layers.8.self_attn.q_norm,184.948
decode,0,model.layers.8.self_attn.k_norm,195.573
decode,0,model.layers.8.self_attn.q_rope,163.906
decode,0,model.layers.8.self_attn.k_rope,203.75
decode,0,model.layers.8.self_attn.qk_matmul,658.594
decode,0,model.layers.8.self_attn.mask,184.063
decode,0,model.layers.8.self_attn.softmax,172.292
decode,0,model.layers.8.self_attn.av_matmul,434.375
decode,0,model.layers.8.self_attn.o_proj,425.052
decode,0,model.layers.8.self_attn,5041.88
decode,0,model.layers.8.post_attention_layernorm,168.177
decode,0,model.layers.8.mlp.gate_proj,922.656
decode,0,model.layers.8.mlp.act,196.875
decode,0,model.layers.8.mlp.up_proj,951.458
decode,0,model.layers.8.mlp.down_proj,909.167
decode,0,model.layers.8.mlp,3018.8
decode,0,model.layers.8,8666.72
decode,0,model.layers.9.input_layernorm,162.083
decode,0,model.layers.9.self_attn.q_proj,440.937
decode,0,model.layers.9.self_attn.k_proj,297.812
decode,0,model.layers.9.self_attn.v_proj,319.323
decode,0,model.layers.9.self_attn.q_norm,203.385
decode,0,model.layers.9.self_attn.k_norm,173.958
decode,0,model.layers.9.self_attn.q_rope,165.938
decode,0,model.layers.9.self_attn.k_rope,209.115
decode,0,model.layers.9.self_attn.qk_matmul,383.385
decode,0,model.layers.9.self_attn.mask,169.896
decode,0,model.layers.9.self_attn.softmax,197.292
decode,0,model.layers.9.self_attn.av_matmul,422.709
decode,0,model.layers.9.self_attn.o_proj,428.125
decode,0,model.layers.9.self_attn,4760.68
decode,0,model.layers.9.post_attention_layernorm,181.875
decode,0,model.layers.9.mlp.gate_proj,950
decode,0,model.layers.9.mlp.act,197.447
decode,0,model.layers.9.mlp.up_proj,934.062
decode,0,model.layers.9.mlp.down_proj,907.968
decode,0,model.layers.9.mlp,3040.42
decode,0,model.layers.9,8397.97
decode,0,model.layers.10.input_layernorm,234.531
decode,0,model.layers.10.self_attn.q_proj,441.822
decode,0,model.layers.10.self_attn.k_proj,338.646
decode,0,model.layers.10.self_attn.v_proj,294.375
decode,0,model.layers.10.self_attn.q_norm,176.197
decode,0,model.layers.10.self_attn.k_norm,176.042
decode,0,model.layers.10.self_attn.q_rope,224.479
decode,0,model.layers.10.self_attn.k_rope,164.792
decode,0,model.layers.10.self_attn.qk_matmul,471.51
decode,0,model.layers.10.self_attn.mask,194.635
decode,0,model.layers.10.self_attn.softmax,178.542
decode,0,model.layers.10.self_attn.av_matmul,506.302
decode,0,model.layers.10.self_attn.o_proj,433.906
decode,0,model.layers.10.self_attn,4873.23
decode,0,model.layers.10.post_attention_layernorm,161.563
decode,0,model.layers.10.mlp.gate_proj,942.5
decode,0,model.layers.10.mlp.act,155.053
decode,0,model.layers.10.mlp.up_proj,923.541
decode,0,model.layers.10.mlp.down_proj,909.531
decode,0,model.layers.10.mlp,3037.76
decode,0,model.layers.10,8617.34
decode,0,model.layers.11.input_layernorm,154.531
decode,0,model.layers.11.self_attn.q_proj,459.896
decode,0,model.layers.11.self_attn.k_proj,345.781
decode,0,model.layers.11.self_attn.v_proj,312.292
decode,0,model.layers.11.self_attn.q_norm,195.677
decode,0,model.layers.11.self_attn.k_norm,188.646
decode,0,model.layers.11.self_attn.q_rope,192.969
decode,0,model.layers.11.self_attn.k_rope,232.553
decode,0,model.layers.11.self_attn.qk_matmul,388.281
decode,0,model.layers.11.self_attn.mask,188.958
decode,0,model.layers.11.self_attn.softmax,197.083
decode,0,model.layers.11.self_attn.av_matmul,423.073
decode,0,model.layers.11.self_attn.o_proj,436.718
decode,0,model.layers.11.self_attn,4829.84
decode,0,model.layers.11.post_attention_layernorm,168.594
decode,0,model.layers.11.mlp.gate_proj,930.781
decode,0,model.layers.11.mlp.act,220.521
decode,0,model.layers.11.mlp.up_proj,966.041
decode,0,model.layers.11.mlp.down_proj,898.177
decode,0,model.layers.11.mlp,3050.78
decode,0,model.layers.11,8501.25
decode,0,model.layers.12.input_layernorm,151.719
decode,0,model.layers.12.self_attn.q_proj,460.416
decode,0,model.layers.12.self_attn.k_proj,342.448
decode,0,model.layers.12.self_attn.v_proj,312.292
decode,0,model.layers.12.self_attn.q_norm,177.5
decode,0,model.layers.12.self_attn.k_norm,114.063
decode,0,model.layers.12.self_attn.q_rope,189.896
decode,0,model.layers.12.self_attn.k_rope,207.709
decode,0,model.layers.12.self_attn.qk_matmul,642.656
decode,0,model.layers.12.self_attn.mask,183.385
decode,0,model.layers.12.self_attn.softmax,171.25
decode,0,model.layers.12.self_attn.av_matmul,431.563
decode,0,model.layers.12.self_attn.o_proj,413.282
decode,0,model.layers.12.self_attn,5042.66
decode,0,model.layers.12.post_attention_layernorm,171.666
decode,0,model.layers.12.mlp.gate_proj,980.053
decode,0,model.layers.12.mlp.act,189.375
decode,0,model.layers.12.mlp.up_proj,945.417
decode,0,model.layers.12.mlp.down_proj,926.146
decode,0,model.layers.12.mlp,3099.84
decode,0,model.layers.12,8721.09
decode,0,model.layers.13.input_layernorm,173.281
decode,0,model.layers.13.self_attn.q_proj,453.281
decode,0,model.layers.13.self_attn.k_proj,365.937
decode,0,model.layers.13.self_attn.v_proj,287.084
decode,0,model.layers.13.self_attn.q_norm,160.208
decode,0,model.layers.13.self_attn.k_norm,174.844
decode,0,model.layers.13.self_attn.q_rope,202.917
decode,0,model.layers.13.self_attn.k_rope,212.865
decode,0,model.layers.13.self_attn.qk_matmul,401.875
decode,0,model.layers.13.self_attn.mask,167.5
decode,0,model.layers.13.self_attn.softmax,195.885
decode,0,model.layers.13.self_attn.av_matmul,426.511
decode,0,model.layers.13.self_attn.o_proj,427.24
decode,0,model.layers.13.self_attn,4830.94
decode,0,model.layers.13.post_attention_layernorm,161.094
decode,0,model.layers.13.mlp.gate_proj,966.25
decode,0,model.layers.13.mlp.act,146.042
decode,0,model.layers.13.mlp.up_proj,954.791
decode,0,model.layers.13.mlp.down_proj,980.521
decode,0,model.layers.13.mlp,3121.25
decode,0,model.layers.13,8526.46
decode,0,model.layers.14.input_layernorm,218.125
decode,0,model.layers.14.self_attn.q_proj,464.428
decode,0,model.layers.14.self_attn.k_proj,287.031
decode,0,model.layers.14.self_attn.v_proj,343.594
decode,0,model.layers.14.self_attn.q_norm,178.907
decode,0,model.layers.14.self_attn.k_norm,220.469
decode,0,model.layers.14.self_attn.q_rope,184.063
decode,0,model.layers.14.self_attn.k_rope,201.094
decode,0,model.layers.14.self_attn.qk_matmul,397.76
decode,0,model.layers.14.self_attn.mask,186.51
decode,0,model.layers.14.self_attn.softmax,196.666
decode,0,model.layers.14.self_attn.av_matmul,496.719
decode,0,model.layers.14.self_attn.o_proj,428.698
decode,0,model.layers.14.self_attn,4897.76
decode,0,model.layers.14.post_attention_layernorm,181.354
decode,0,model.layers.14.mlp.gate_proj,986.25
decode,0,model.layers.14.mlp.act,164.323
decode,0,model.layers.14.mlp.up_proj,951.094
decode,0,model.layers.14.mlp.down_proj,918.698
decode,0,model.layers.14.mlp,3091.2
decode,0,model.layers.14,8581.46
decode,0,model.layers.15.input_layernorm,195.937
decode,0,model.layers.15.self_attn.q_proj,462.76
decode,0,model.layers.15.self_attn.k_proj,280.625
decode,0,model.layers.15.self_attn.v_proj,317.031
decode,0,model.layers.15.self_attn.q_norm,169.844
decode,0,model.layers.15.self_attn.k_norm,211.667
decode,0,model.layers.15.self_attn.q_rope,161.979
decode,0,model.layers.15.self_attn.k_rope,193.125
decode,0,model.layers.15.self_attn.qk_matmul,613.021
decode,0,model.layers.15.self_attn.mask,182.031
decode,0,model.layers.15.self_attn.softmax,195.833
decode,0,model.layers.15.self_attn.av_matmul,425.677
decode,0,model.layers.15.self_attn.o_proj,432.657
decode,0,model.layers.15.self_attn,5098.54
decode,0,model.layers.15.post_attention_layernorm,160.104
decode,0,model.layers.15.mlp.gate_proj,965.989
decode,0,model.layers.15.mlp.act,166.979
decode,0,model.layers.15.mlp.up_proj,978.073
decode,0,model.layers.15.mlp.down_proj,896.875
decode,0,model.layers.15.mlp,3068.12
decode,0,model.layers.15,8756.88
decode,0,model.layers.16.input_layernorm,210
decode,0,model.layers.16.self_attn.q_proj,444.323
decode,0,model.layers.16.self_attn.k_proj,298.437
decode,0,model.layers.16.self_attn.v_proj,298.437
decode,0,model.layers.16.self_attn.q_norm,203.906
decode,0,model.layers.16.self_attn.k_norm,175
decode,0,model.layers.16.self_attn.q_rope,176.303
decode,0,model.layers.16.self_attn.k_rope,213.698
decode,0,model.layers.16.self_attn.qk_matmul,460.781
decode,0,model.layers.16.self_attn.mask,162.969
decode,0,model.layers.16.self_attn.softmax,199.531
decode,0,model.layers.16.self_attn.av_matmul,421.719
decode,0,model.layers.16.self_attn.o_proj,431.927
